22:43:16.182763 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10314108:10314352, ack 5941, win 1972, options [nop,nop,TS val 3359211486 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.182851 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10314352:10314596, ack 5941, win 1972, options [nop,nop,TS val 3359211486 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.182945 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10314596:10314840, ack 5941, win 1972, options [nop,nop,TS val 3359211486 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.183039 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10314840:10315084, ack 5941, win 1972, options [nop,nop,TS val 3359211486 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.183135 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10315084:10315328, ack 5941, win 1972, options [nop,nop,TS val 3359211486 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.183225 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10315328:10315572, ack 5941, win 1972, options [nop,nop,TS val 3359211486 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.183323 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10315572:10315816, ack 5941, win 1972, options [nop,nop,TS val 3359211486 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.183415 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10315816:10316060, ack 5941, win 1972, options [nop,nop,TS val 3359211487 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.183524 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10316060:10316304, ack 5941, win 1972, options [nop,nop,TS val 3359211487 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.183614 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10316304:10316548, ack 5941, win 1972, options [nop,nop,TS val 3359211487 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.183710 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10316548:10316792, ack 5941, win 1972, options [nop,nop,TS val 3359211487 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.183813 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10316792:10317036, ack 5941, win 1972, options [nop,nop,TS val 3359211487 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.183899 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10317036:10317280, ack 5941, win 1972, options [nop,nop,TS val 3359211487 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.183998 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10317280:10317524, ack 5941, win 1972, options [nop,nop,TS val 3359211487 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.184087 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10317524:10317768, ack 5941, win 1972, options [nop,nop,TS val 3359211487 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.184178 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10317768:10318012, ack 5941, win 1972, options [nop,nop,TS val 3359211487 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.184274 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10318012:10318256, ack 5941, win 1972, options [nop,nop,TS val 3359211487 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.184367 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10318256:10318500, ack 5941, win 1972, options [nop,nop,TS val 3359211487 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.184452 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10318500:10318744, ack 5941, win 1972, options [nop,nop,TS val 3359211488 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.184541 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10318744:10318988, ack 5941, win 1972, options [nop,nop,TS val 3359211488 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.184633 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10318988:10319232, ack 5941, win 1972, options [nop,nop,TS val 3359211488 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.189209 IP 66.11.178.156.52947 > 165.22.226.250.22: Flags [.], ack 10200288, win 64848, options [nop,nop,TS val 484692842 ecr 3359211384], length 0
22:43:16.189307 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10319232:10319476, ack 5941, win 1972, options [nop,nop,TS val 3359211492 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.189565 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10319476:10319872, ack 5941, win 1972, options [nop,nop,TS val 3359211493 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 396
22:43:16.189699 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10319872:10320116, ack 5941, win 1972, options [nop,nop,TS val 3359211493 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.189805 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10320116:10320360, ack 5941, win 1972, options [nop,nop,TS val 3359211493 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.189900 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10320360:10320604, ack 5941, win 1972, options [nop,nop,TS val 3359211493 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.189992 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10320604:10320848, ack 5941, win 1972, options [nop,nop,TS val 3359211493 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.190088 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10320848:10321092, ack 5941, win 1972, options [nop,nop,TS val 3359211493 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.190208 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10321092:10321336, ack 5941, win 1972, options [nop,nop,TS val 3359211493 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.190308 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10321336:10321580, ack 5941, win 1972, options [nop,nop,TS val 3359211493 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.190413 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10321580:10321824, ack 5941, win 1972, options [nop,nop,TS val 3359211494 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.190509 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10321824:10322068, ack 5941, win 1972, options [nop,nop,TS val 3359211494 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.190603 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10322068:10322312, ack 5941, win 1972, options [nop,nop,TS val 3359211494 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.190722 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10322312:10322556, ack 5941, win 1972, options [nop,nop,TS val 3359211494 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.190830 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10322556:10322800, ack 5941, win 1972, options [nop,nop,TS val 3359211494 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.190923 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10322800:10323044, ack 5941, win 1972, options [nop,nop,TS val 3359211494 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.191018 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10323044:10323288, ack 5941, win 1972, options [nop,nop,TS val 3359211494 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.191115 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10323288:10323532, ack 5941, win 1972, options [nop,nop,TS val 3359211494 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.191205 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10323532:10323776, ack 5941, win 1972, options [nop,nop,TS val 3359211494 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.191295 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10323776:10324020, ack 5941, win 1972, options [nop,nop,TS val 3359211494 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.191394 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10324020:10324264, ack 5941, win 1972, options [nop,nop,TS val 3359211495 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.191488 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10324264:10324508, ack 5941, win 1972, options [nop,nop,TS val 3359211495 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.191600 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10324508:10324752, ack 5941, win 1972, options [nop,nop,TS val 3359211495 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.191689 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10324752:10324996, ack 5941, win 1972, options [nop,nop,TS val 3359211495 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.191783 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10324996:10325240, ack 5941, win 1972, options [nop,nop,TS val 3359211495 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.191868 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10325240:10325484, ack 5941, win 1972, options [nop,nop,TS val 3359211495 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.191960 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10325484:10325728, ack 5941, win 1972, options [nop,nop,TS val 3359211495 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.192049 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10325728:10325972, ack 5941, win 1972, options [nop,nop,TS val 3359211495 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.192143 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10325972:10326216, ack 5941, win 1972, options [nop,nop,TS val 3359211495 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.192267 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10326216:10326460, ack 5941, win 1972, options [nop,nop,TS val 3359211495 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.192372 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10326460:10326704, ack 5941, win 1972, options [nop,nop,TS val 3359211495 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.192475 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10326704:10326948, ack 5941, win 1972, options [nop,nop,TS val 3359211496 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.192574 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10326948:10327192, ack 5941, win 1972, options [nop,nop,TS val 3359211496 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.192674 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10327192:10327436, ack 5941, win 1972, options [nop,nop,TS val 3359211496 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.192757 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10327436:10327680, ack 5941, win 1972, options [nop,nop,TS val 3359211496 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.192863 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10327680:10327924, ack 5941, win 1972, options [nop,nop,TS val 3359211496 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.192949 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10327924:10328168, ack 5941, win 1972, options [nop,nop,TS val 3359211496 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.193033 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10328168:10328412, ack 5941, win 1972, options [nop,nop,TS val 3359211496 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.193116 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10328412:10328656, ack 5941, win 1972, options [nop,nop,TS val 3359211496 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.193204 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10328656:10328900, ack 5941, win 1972, options [nop,nop,TS val 3359211496 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.193291 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10328900:10329144, ack 5941, win 1972, options [nop,nop,TS val 3359211496 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.193382 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10329144:10329388, ack 5941, win 1972, options [nop,nop,TS val 3359211496 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.193487 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10329388:10329632, ack 5941, win 1972, options [nop,nop,TS val 3359211497 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.193584 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10329632:10329876, ack 5941, win 1972, options [nop,nop,TS val 3359211497 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.194134 IP 66.11.178.156.52947 > 165.22.226.250.22: Flags [.], ack 10207608, win 65067, options [nop,nop,TS val 484692850 ecr 3359211386], length 0
22:43:16.194184 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10329876:10330120, ack 5941, win 1972, options [nop,nop,TS val 3359211497 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.194332 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10330120:10330516, ack 5941, win 1972, options [nop,nop,TS val 3359211497 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 396
22:43:16.194442 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10330516:10330760, ack 5941, win 1972, options [nop,nop,TS val 3359211498 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.194544 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10330760:10331004, ack 5941, win 1972, options [nop,nop,TS val 3359211498 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.194649 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10331004:10331248, ack 5941, win 1972, options [nop,nop,TS val 3359211498 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.194746 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10331248:10331492, ack 5941, win 1972, options [nop,nop,TS val 3359211498 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.194841 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10331492:10331736, ack 5941, win 1972, options [nop,nop,TS val 3359211498 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.194938 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10331736:10331980, ack 5941, win 1972, options [nop,nop,TS val 3359211498 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.195029 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10331980:10332224, ack 5941, win 1972, options [nop,nop,TS val 3359211498 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.195127 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10332224:10332468, ack 5941, win 1972, options [nop,nop,TS val 3359211498 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.195222 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10332468:10332712, ack 5941, win 1972, options [nop,nop,TS val 3359211498 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.195309 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10332712:10332956, ack 5941, win 1972, options [nop,nop,TS val 3359211498 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.195400 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10332956:10333200, ack 5941, win 1972, options [nop,nop,TS val 3359211499 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.195499 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10333200:10333444, ack 5941, win 1972, options [nop,nop,TS val 3359211499 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.195595 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10333444:10333688, ack 5941, win 1972, options [nop,nop,TS val 3359211499 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.195696 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10333688:10333932, ack 5941, win 1972, options [nop,nop,TS val 3359211499 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.195799 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10333932:10334176, ack 5941, win 1972, options [nop,nop,TS val 3359211499 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.195892 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10334176:10334420, ack 5941, win 1972, options [nop,nop,TS val 3359211499 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.195987 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10334420:10334664, ack 5941, win 1972, options [nop,nop,TS val 3359211499 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.196091 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10334664:10334908, ack 5941, win 1972, options [nop,nop,TS val 3359211499 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.196181 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10334908:10335152, ack 5941, win 1972, options [nop,nop,TS val 3359211499 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.196278 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10335152:10335396, ack 5941, win 1972, options [nop,nop,TS val 3359211499 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.196365 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10335396:10335640, ack 5941, win 1972, options [nop,nop,TS val 3359211499 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.196460 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10335640:10335884, ack 5941, win 1972, options [nop,nop,TS val 3359211500 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.196563 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10335884:10336128, ack 5941, win 1972, options [nop,nop,TS val 3359211500 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.196660 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10336128:10336372, ack 5941, win 1972, options [nop,nop,TS val 3359211500 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.196758 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10336372:10336616, ack 5941, win 1972, options [nop,nop,TS val 3359211500 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.196881 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10336616:10336860, ack 5941, win 1972, options [nop,nop,TS val 3359211500 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.196994 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10336860:10337104, ack 5941, win 1972, options [nop,nop,TS val 3359211500 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.197088 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10337104:10337348, ack 5941, win 1972, options [nop,nop,TS val 3359211500 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.198603 IP 66.11.178.156.52947 > 165.22.226.250.22: Flags [.], ack 10207608, win 65211, options [nop,nop,TS val 484692850 ecr 3359211386], length 0
22:43:16.206655 IP 66.11.178.156.52947 > 165.22.226.250.22: Flags [.], ack 10207608, win 65355, options [nop,nop,TS val 484692850 ecr 3359211386], length 0
22:43:16.212102 IP 66.11.178.156.52947 > 165.22.226.250.22: Flags [.], ack 10223376, win 65535, options [nop,nop,TS val 484692859 ecr 3359211391], length 0
22:43:16.212225 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10337348:10337984, ack 5941, win 1972, options [nop,nop,TS val 3359211515 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 636
22:43:16.212251 IP 66.11.178.156.52947 > 165.22.226.250.22: Flags [.], ack 10231184, win 65413, options [nop,nop,TS val 484692877 ecr 3359211394], length 0
22:43:16.212294 IP 66.11.178.156.52947 > 165.22.226.250.22: Flags [P.], seq 6157:6193, ack 10207608, win 65535, options [nop,nop,TS val 484692850 ecr 3359211386], length 36
22:43:16.212588 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10337984:10338716, ack 5941, win 1972, options [nop,nop,TS val 3359211516 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 732
22:43:16.212700 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10338716:10338960, ack 5941, win 1972, options [nop,nop,TS val 3359211516 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.212843 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10338960:10339204, ack 5941, win 1972, options [nop,nop,TS val 3359211516 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.212950 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10339204:10339448, ack 5941, win 1972, options [nop,nop,TS val 3359211516 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.213041 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10339448:10339692, ack 5941, win 1972, options [nop,nop,TS val 3359211516 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.213124 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10339692:10339936, ack 5941, win 1972, options [nop,nop,TS val 3359211516 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.213217 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10339936:10340180, ack 5941, win 1972, options [nop,nop,TS val 3359211516 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.213305 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10340180:10340424, ack 5941, win 1972, options [nop,nop,TS val 3359211516 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.213412 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10340424:10340668, ack 5941, win 1972, options [nop,nop,TS val 3359211517 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.213507 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10340668:10340912, ack 5941, win 1972, options [nop,nop,TS val 3359211517 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.213602 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10340912:10341156, ack 5941, win 1972, options [nop,nop,TS val 3359211517 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.213694 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10341156:10341400, ack 5941, win 1972, options [nop,nop,TS val 3359211517 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.213785 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10341400:10341644, ack 5941, win 1972, options [nop,nop,TS val 3359211517 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.213878 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10341644:10341888, ack 5941, win 1972, options [nop,nop,TS val 3359211517 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.213964 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10341888:10342132, ack 5941, win 1972, options [nop,nop,TS val 3359211517 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.214049 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10342132:10342376, ack 5941, win 1972, options [nop,nop,TS val 3359211517 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.214138 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10342376:10342620, ack 5941, win 1972, options [nop,nop,TS val 3359211517 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.214223 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10342620:10342864, ack 5941, win 1972, options [nop,nop,TS val 3359211517 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.214307 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10342864:10343108, ack 5941, win 1972, options [nop,nop,TS val 3359211517 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.214389 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10343108:10343352, ack 5941, win 1972, options [nop,nop,TS val 3359211518 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.214477 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10343352:10343596, ack 5941, win 1972, options [nop,nop,TS val 3359211518 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.214584 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10343596:10343840, ack 5941, win 1972, options [nop,nop,TS val 3359211518 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.214677 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10343840:10344084, ack 5941, win 1972, options [nop,nop,TS val 3359211518 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
22:43:16.214766 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10344084:10344328, ack 5941, win 1972, options [nop,nop,TS val 3359211518 ecr 484692681,nop,nop,sack 1 {5977:6193}], length 244
